,ADJOE,WAB,EFG_O,TOR,ORB,DRB,TORD,ADJDE,EFG_D,FTRD,ADJ_T,FTR,3P_D,2P_O,3P_O,W:G
1681,99.9,-15.5,52.3,20.1,29.2,33.2,19.5,112.7,55.5,40.8,67.5,37.9,33.9,50.6,37.1,0.31
1682,110.4,1.4,52.8,20.2,35.0,30.5,21.2,93.7,44.8,38.7,66.2,43.8,32.1,51.6,37.9,0.73
1683,102.7,-13.3,46.3,18.5,31.6,31.4,16.4,107.1,49.1,40.8,66.1,36.4,34.8,43.8,33.3,0.286
1684,106.6,-6.6,46.5,21.3,39.4,33.9,20.0,101.2,49.2,56.9,67.2,45.7,32.6,42.6,37.8,0.412
1685,91.2,-16.0,43.5,22.5,35.5,34.3,17.7,112.0,50.2,44.6,66.6,33.6,33.8,44.2,28.0,0.25
1686,100.4,-11.8,48.7,18.9,25.7,30.5,15.9,109.3,51.6,37.8,67.3,39.8,39.2,46.7,35.2,0.333
1687,105.2,-5.8,49.6,17.9,30.4,22.1,16.3,103.4,51.3,38.4,67.5,43.7,35.5,48.9,33.9,0.552
1688,101.2,-9.6,46.2,19.2,31.6,31.8,17.5,104.2,49.7,33.9,65.9,43.8,37.0,48.3,25.8,0.375
1689,107.5,-9.5,55.1,18.5,32.3,29.0,15.9,113.2,51.8,43.0,70.6,39.5,37.6,55.9,35.6,0.533
1690,98.0,-14.0,50.0,18.5,25.3,33.5,15.9,112.6,50.6,43.9,65.0,39.0,33.3,47.5,36.5,0.357
1691,97.2,-7.3,49.3,20.5,32.0,30.1,18.3,99.4,42.8,53.7,67.6,39.3,30.5,48.2,34.6,0.552
1692,106.4,-11.0,49.4,18.9,33.8,31.2,19.8,104.8,50.5,42.2,63.4,42.4,33.7,49.4,33.0,0.406
1693,108.7,1.3,50.6,20.5,38.6,29.1,23.0,99.9,50.2,46.3,64.5,51.5,34.3,50.0,34.7,0.794
1694,88.1,-21.9,44.7,21.4,23.8,34.2,16.6,114.2,53.1,57.7,65.4,39.3,38.3,43.1,32.6,0.036
1695,111.6,-4.6,49.6,18.7,36.5,31.7,21.5,101.6,50.7,45.0,67.4,41.1,35.5,49.9,32.6,0.545
1696,98.3,-8.7,48.2,19.4,33.2,29.1,18.2,101.4,45.9,43.7,67.0,36.1,33.8,48.7,31.5,0.548
1697,95.8,-15.8,47.6,17.0,26.0,32.2,17.5,110.7,52.4,30.1,63.0,32.7,37.5,47.3,32.0,0.323
1698,107.7,-0.2,48.7,15.6,31.1,30.8,19.2,95.1,46.5,38.1,68.1,37.1,34.5,47.6,34.9,0.606
1699,93.9,-18.2,47.1,19.4,27.5,36.3,18.8,113.8,53.2,38.0,63.5,36.7,37.2,48.8,29.2,0.233
1700,104.2,-5.2,50.0,18.7,34.0,26.9,19.0,104.7,48.1,42.1,66.1,38.4,32.9,48.8,35.4,0.667
1701,99.5,-8.8,44.6,17.6,24.6,39.0,18.9,102.7,50.3,35.4,65.9,44.8,34.3,43.3,31.9,0.267
1702,109.7,-10.5,48.0,15.1,32.3,33.9,15.9,108.6,52.6,37.2,68.2,31.7,35.9,46.8,33.8,0.29
1703,102.7,-17.5,48.1,16.2,30.0,32.7,19.5,117.9,58.8,49.7,69.6,35.1,38.2,45.8,34.9,0.207
1704,99.8,-18.2,47.1,18.4,31.9,33.0,16.6,113.4,52.3,51.4,65.5,43.0,34.1,48.4,29.4,0.138
1705,100.3,-10.7,50.0,22.4,35.5,31.6,19.5,107.6,51.5,54.3,68.1,46.1,35.6,50.5,32.6,0.484
1706,101.1,-4.9,47.9,17.4,27.2,31.4,20.3,94.7,45.3,39.8,63.8,38.8,28.8,48.1,31.7,0.529
1707,103.4,-9.4,51.8,19.2,34.3,32.3,18.5,109.8,50.9,45.3,62.2,43.9,34.0,50.6,37.2,0.531
1708,94.8,-16.5,47.5,21.5,29.7,28.9,19.2,102.6,51.9,43.4,63.1,33.6,40.0,48.0,30.7,0.207
1709,110.0,-3.8,49.7,18.8,37.6,32.9,17.9,101.6,49.9,42.0,62.5,38.7,33.0,50.7,31.1,0.438
1710,96.0,-20.1,47.7,19.2,27.0,34.6,14.8,117.8,51.6,36.4,65.6,34.4,35.1,45.1,35.7,0.138
1711,113.8,0.2,51.0,14.7,35.2,31.7,19.5,109.5,52.6,35.1,68.6,43.8,35.8,50.6,34.6,0.788
1712,108.8,-3.4,50.5,17.5,34.6,30.8,12.8,107.2,45.7,38.1,65.6,53.2,31.1,49.2,35.7,0.686
1713,101.4,-14.2,47.5,18.8,32.8,32.3,17.9,108.4,50.5,30.6,65.1,43.9,32.5,45.4,33.9,0.31
1714,99.1,-9.7,47.4,20.1,30.1,31.8,16.6,110.0,50.7,40.7,63.5,49.5,35.4,44.6,35.1,0.485
1715,103.5,-6.6,45.3,18.5,39.8,29.7,15.3,102.7,46.7,30.9,68.6,41.6,31.9,45.5,30.0,0.552
1716,101.9,-16.4,49.9,17.3,23.9,35.6,18.3,115.6,55.8,38.8,67.0,37.2,39.2,48.3,34.9,0.241
1717,102.1,-4.3,51.4,19.4,32.0,29.5,14.9,95.5,42.3,39.3,64.8,36.3,33.2,50.7,35.5,0.636
1718,96.9,-15.7,46.5,19.4,29.3,30.7,17.4,108.4,49.3,43.0,67.7,41.8,38.2,47.2,29.7,0.276
1719,110.3,-2.8,53.1,17.6,31.1,31.5,16.0,103.7,47.0,39.3,63.7,41.9,35.2,50.5,38.7,0.679
1720,106.7,-7.7,49.0,20.0,38.1,33.1,17.2,105.9,51.9,36.6,67.9,38.2,36.0,49.1,32.6,0.379
1721,93.9,-12.4,45.6,20.8,28.0,36.0,18.2,112.9,50.3,35.5,65.0,38.8,31.8,43.9,32.1,0.333
1722,90.9,-15.2,45.4,21.3,29.1,31.3,21.7,109.8,51.3,57.4,68.6,40.2,36.3,44.7,31.1,0.286
1723,97.5,-12.9,48.2,18.3,25.7,31.2,19.3,107.4,52.5,43.3,70.3,40.9,34.7,49.4,30.5,0.345
1724,106.8,-9.8,51.4,19.3,33.6,34.2,16.8,110.8,51.2,41.3,70.3,43.4,36.9,48.7,38.1,0.483
1725,94.3,-13.2,47.3,19.6,28.6,28.5,17.2,109.3,50.5,47.5,70.5,37.8,33.7,46.1,33.6,0.379
1726,95.7,-15.9,44.0,17.6,31.4,34.2,17.3,103.8,50.4,41.9,64.4,32.3,34.4,44.6,28.3,0.233
1727,107.9,-3.9,48.9,16.6,34.2,31.0,15.3,98.1,44.5,25.7,67.2,39.5,30.2,48.7,32.9,0.606
1728,102.8,-8.7,47.8,19.6,30.6,32.2,15.7,101.5,48.9,38.7,70.3,42.3,32.1,49.7,28.5,0.323
1729,104.2,-8.3,50.5,18.3,34.5,30.8,18.0,104.6,47.6,38.6,65.8,38.9,34.2,52.0,31.8,0.531
1730,104.4,-9.2,49.9,18.9,31.3,31.8,17.1,109.1,51.6,42.7,69.7,43.3,37.6,48.8,34.4,0.448
1731,93.9,-18.1,45.3,17.8,29.2,34.6,21.1,105.7,50.8,46.4,66.1,35.8,33.2,46.7,27.9,0.258
1732,110.4,-0.4,53.1,18.3,28.2,29.2,18.8,96.2,47.3,36.2,65.3,39.8,32.6,53.7,34.5,0.613
1733,108.6,-5.3,51.3,17.2,32.3,26.7,12.4,104.3,47.6,33.6,63.8,33.7,31.1,46.8,40.9,0.548
1734,101.5,-5.9,48.8,17.2,27.7,28.8,15.8,106.1,49.5,35.4,62.8,38.7,32.8,48.0,33.5,0.6
1735,106.2,-2.7,50.6,20.2,32.2,32.9,17.4,98.9,44.5,37.8,64.7,52.7,30.5,51.2,32.6,0.656
1736,100.8,-14.9,47.9,23.2,34.5,33.1,17.1,113.9,54.9,44.0,68.6,51.5,37.3,46.6,33.4,0.222
1737,102.5,-8.6,51.4,22.6,32.7,31.1,16.1,103.2,46.1,43.9,65.4,45.8,34.1,50.7,35.0,0.484
1738,103.6,-4.6,49.1,20.6,29.9,34.6,16.5,97.9,45.7,35.3,63.9,41.2,30.4,49.8,31.9,0.484
1739,107.1,-4.1,52.2,18.2,33.1,27.8,20.1,100.3,45.5,40.2,64.0,46.0,32.5,49.7,39.0,0.645
1740,100.0,-10.1,47.1,19.7,31.7,29.5,13.0,99.0,47.0,33.5,64.5,38.1,32.6,43.1,36.1,0.29
1741,107.3,-8.0,49.9,13.6,31.3,32.9,15.6,110.1,49.9,36.8,75.1,34.5,34.0,51.2,31.8,0.581
1742,97.3,-7.6,46.2,18.1,34.4,31.7,18.9,100.1,44.3,44.2,68.3,37.0,30.1,44.9,33.1,0.586
1743,106.7,-2.6,49.8,18.4,30.2,33.8,16.8,101.2,47.5,39.0,68.2,50.1,31.4,50.0,32.9,0.515
1744,111.2,-3.6,49.6,16.5,32.2,29.2,16.3,104.2,51.8,41.4,68.8,37.1,31.8,49.1,33.9,0.531
1745,101.1,-9.3,46.9,18.0,27.7,27.9,17.5,102.6,51.5,44.7,62.3,37.2,36.9,45.2,32.7,0.3
1746,115.2,-1.8,50.4,14.2,32.4,32.5,18.5,101.8,50.6,41.6,68.2,39.1,34.5,46.9,38.1,0.515
1747,102.5,-9.9,48.2,17.8,35.4,32.7,19.8,110.0,50.5,58.0,67.7,36.8,33.2,46.1,34.9,0.516
1748,93.9,-14.4,49.1,21.6,24.9,28.6,18.7,103.1,48.6,47.1,62.6,38.9,34.8,48.3,34.0,0.259
1749,101.0,-5.4,47.6,20.2,34.3,28.1,18.9,101.6,48.5,43.1,66.0,41.9,35.0,45.8,33.5,0.613
1750,112.8,-5.3,56.2,16.1,24.3,30.8,15.8,112.1,52.2,29.3,65.1,39.6,37.1,53.0,40.4,0.633
1751,103.2,-8.2,50.9,18.6,28.9,30.0,19.9,108.9,52.5,45.1,66.2,41.0,36.4,46.2,39.3,0.567
1752,99.5,-8.1,51.2,20.3,23.5,29.0,23.6,97.3,48.6,45.0,65.2,43.0,33.0,49.3,36.5,0.559
1753,104.9,-5.7,52.7,16.9,18.1,31.6,16.6,99.9,46.2,32.8,61.1,45.6,31.6,53.0,34.9,0.516
1754,101.5,-6.0,46.2,19.7,34.0,25.3,18.6,101.4,50.2,41.0,65.2,50.5,36.3,45.6,31.7,0.562
1755,107.0,-10.3,52.2,16.1,25.0,30.5,18.6,108.4,52.2,41.2,68.0,40.0,35.5,52.3,34.7,0.414
1756,76.6,-24.3,41.1,26.8,28.5,39.1,14.8,121.4,52.2,34.9,64.7,24.9,37.8,38.4,31.2,0.0
1757,105.2,-7.9,52.7,18.1,23.9,29.8,17.4,102.3,49.8,32.4,66.8,34.6,34.1,48.0,40.1,0.448
1758,98.8,-10.8,48.6,20.6,33.0,33.2,20.7,103.9,49.5,33.2,69.5,38.1,33.1,48.5,32.6,0.448
1759,97.6,-11.7,49.6,19.4,30.3,30.3,18.8,105.8,51.4,35.2,68.0,37.9,32.7,47.2,36.5,0.448
1760,98.8,-7.3,46.6,23.4,38.2,30.8,21.3,93.0,47.4,32.7,68.0,40.4,36.0,47.7,27.9,0.433
1761,100.2,-8.3,48.0,19.4,31.7,31.9,24.2,100.8,53.1,42.5,63.1,34.1,36.9,48.1,31.8,0.433
1762,100.3,-11.7,48.6,17.5,27.4,35.4,18.9,108.6,51.7,29.3,70.7,30.1,36.6,46.6,35.2,0.433
1763,104.1,-6.7,48.7,20.0,27.5,31.8,16.9,97.1,46.9,30.6,62.2,31.1,33.9,46.6,35.5,0.419
1764,99.2,-7.7,47.2,18.4,32.0,31.8,20.4,93.7,46.8,32.9,62.3,33.1,34.8,47.1,31.7,0.419
1765,99.6,-7.5,48.5,20.7,27.7,30.8,20.5,96.5,50.8,35.5,69.2,43.7,35.9,47.1,34.5,0.419
1766,100.1,-11.9,46.7,18.9,33.3,26.0,18.8,100.1,48.7,43.4,61.9,33.5,34.2,44.9,33.5,0.419
1767,92.1,-11.6,43.8,23.1,33.9,37.2,22.8,96.6,46.5,37.6,61.1,30.5,29.7,41.5,33.0,0.419
1768,97.7,-12.3,47.5,22.6,32.9,34.3,17.1,104.3,45.8,36.4,65.5,35.5,30.2,45.1,35.3,0.419
1769,97.4,-11.9,47.9,24.7,39.5,30.2,23.2,104.2,52.5,59.4,69.7,39.0,36.0,48.5,31.2,0.419
1770,94.0,-12.8,45.7,22.2,32.6,37.5,20.9,108.5,48.8,32.2,61.0,33.3,33.2,46.5,29.6,0.419
1771,106.3,-8.2,49.6,19.1,31.6,28.2,19.4,98.3,49.6,31.7,62.2,34.1,34.8,47.9,34.7,0.406
1772,103.4,-5.5,47.5,17.3,25.9,36.0,19.0,98.3,48.2,37.8,61.5,33.9,34.6,44.7,34.1,0.406
